<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.06	12:00:00	102820.99	102885.62	102729.94	102787.72	14400	0	53
2025.01.06	16:00:00	102787.67	102888.24	102746.71	102791.53	14400	0	53
2025.01.06	20:00:00	102791.48	102791.48	102627.87	102646.78	14400	0	53
2025.01.07	00:00:00	102646.73	102697.77	102486.79	102486.79	14401	0	53
2025.01.07	04:00:00	102486.74	102731.39	102405.89	102692.04	14400	0	53
2025.01.07	08:00:00	102691.99	102792.16	102528.35	102556.00	14400	0	53
2025.01.07	12:00:00	102555.95	102594.35	102343.19	102344.30	14400	0	53
2025.01.07	16:00:00	102344.25	102409.06	102170.52	102220.14	14400	0	53
2025.01.07	20:00:00	102220.09	102422.95	102172.17	102398.42	14400	0	53
2025.01.08	00:00:00	102398.37	102636.04	102384.57	102552.59	14400	0	53
2025.01.08	04:00:00	102552.54	102685.47	102466.09	102496.82	14400	0	53
2025.01.08	08:00:00	102496.77	102614.74	102476.97	102536.47	14400	0	53
2025.01.08	12:00:00	102536.42	102673.86	102501.15	102598.68	14400	0	53
2025.01.08	16:00:00	102598.63	102757.68	102572.26	102593.14	14400	0	53
2025.01.08	20:00:00	102593.09	102675.08	102424.72	102424.72	14400	0	53
2025.01.09	00:00:00	102424.67	102919.36	102366.45	102909.41	14400	0	53
2025.01.09	04:00:00	102909.36	103055.45	102887.60	102986.15	14400	0	53
2025.01.09	08:00:00	102986.10	103027.50	102829.61	102879.64	14400	0	53
