"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2025.04.22	01:15:00	99357.56	99377.01	99337.10	99366.99	900	0	78"
"2025.04.22	01:30:00	99366.93	99366.93	99312.99	99312.99	900	0	78"
"2025.04.22	01:45:00	99312.93	99312.93	99258.99	99258.99	900	0	78"
"2025.04.22	02:00:00	99258.93	99285.54	99254.31	99254.58	900	0	78"
"2025.04.22	02:15:00	99254.52	99324.73	99253.62	99301.63	900	0	78"
"2025.04.22	02:30:00	99301.57	99313.99	99265.63	99265.63	900	0	78"
"2025.04.22	02:45:00	99265.57	99290.93	99244.13	99244.13	900	0	78"
"2025.04.22	03:00:00	99259.99	99275.57	99236.81	99272.33	900	0	78"
"2025.04.22	03:15:00	99272.27	99272.27	99218.33	99218.33	900	0	78"
"2025.04.22	03:30:00	99218.27	99227.46	99181.73	99217.98	900	0	78"
"2025.04.22	03:45:00	99217.92	99217.92	99171.06	99189.39	900	0	78"
"2025.04.22	04:00:00	99189.33	99189.33	99135.39	99135.39	900	0	78"
"2025.04.22	04:15:00	99135.33	99140.00	99107.06	99114.10	900	0	78"
"2025.04.22	04:30:00	99114.04	99114.04	99080.14	99080.99	900	0	78"
"2025.04.22	04:45:00	99080.93	99085.49	99049.79	99074.35	900	0	78"
"2025.04.22	05:00:00	99074.29	99074.29	99020.35	99020.35	900	0	78"
"2025.04.22	05:15:00	99020.29	99067.12	99013.51	99050.38	900	0	78"
"2025.04.22	05:30:00	99050.32	99069.59	99030.05	99030.05	900	0	78"
"2025.04.22	05:45:00	99029.99	99029.99	98994.71	99005.88	900	0	78"
"2025.04.22	06:00:00	99005.82	99017.19	98980.00	98980.00	900	0	78"
"2025.04.22	06:15:00	98979.94	98989.23	98941.47	98941.47	900	0	78"
"2025.04.22	06:30:00	98941.41	98971.72	98926.36	98926.36	900	0	78"
"2025.04.22	06:45:00	98926.30	98936.27	98894.62	98914.07	900	0	78"
"2025.04.22	07:00:00	98914.01	98974.28	98908.67	98963.84	900	0	78"
"2025.04.22	07:15:00	98963.78	98979.26	98948.84	98948.84	900	0	78"
"2025.04.22	07:30:00	98948.78	98948.78	98909.75	98909.75	855	0	78"
"2025.04.22	07:45:00	98909.69	98967.68	98890.43	98951.66	900	0	78"
"2025.04.22	08:00:00	98951.60	99021.63	98939.00	99003.21	900	0	78"
"2025.04.22	08:15:00	99003.15	99055.66	98991.57	99048.64	900	0	78"
"2025.04.22	08:30:00	99048.58	99054.53	99020.56	99050.63	900	0	78"
"2025.04.22	08:45:00	99050.57	99050.57	99000.71	99023.43	900	0	78"
"2025.04.22	09:00:00	99023.37	99023.37	98969.43	98969.43	900	0	78"
"2025.04.22	09:15:00	98969.37	98984.19	98931.69	98931.69	900	0	78"
"2025.04.22	09:30:00	98931.63	98931.63	98885.31	98891.78	900	0	78"
"2025.04.22	09:45:00	98891.72	98948.85	98871.68	98947.95	900	0	78"
"2025.04.22	10:00:00	98947.89	98981.82	98942.97	98952.30	900	0	78"
"2025.04.22	10:15:00	98952.24	98963.62	98926.80	98955.58	900	0	78"
"2025.04.22	10:30:00	98955.52	99021.76	98946.21	98996.08	900	0	78"
"2025.04.22	10:45:00	98996.02	99084.09	98988.52	99082.47	900	0	78"
"2025.04.22	11:00:00	99082.41	99121.80	99079.49	99089.28	900	0	78"
"2025.04.22	11:15:00	99089.22	99120.65	99071.34	99120.23	900	0	78"
"2025.04.22	11:30:00	99120.17	99156.97	99109.55	99153.55	900	0	78"
"2025.04.22	11:45:00	99153.49	99180.73	99146.65	99146.65	900	0	78"
"2025.04.22	12:00:00	99146.59	99168.79	99124.33	99124.33	900	0	78"
"2025.04.22	12:15:00	99124.27	99219.34	99117.13	99201.29	900	0	78"
"2025.04.22	12:30:00	99201.23	99275.19	99195.65	99250.41	900	0	78"
"2025.04.22	12:45:00	99250.35	99305.88	99244.89	99296.58	900	0	78"
"2025.04.22	13:00:00	99296.52	99344.70	99290.10	99332.48	900	0	78"
"2025.04.22	13:15:00	99332.42	99356.14	99308.68	99308.68	900	0	78"
"2025.04.22	13:30:00	99308.62	99383.69	99307.84	99382.91	900	0	78"
"2025.04.22	13:45:00	99382.85	99404.29	99357.71	99403.02	900	0	78"
"2025.04.22	14:00:00	99402.96	99409.14	99376.26	99376.26	900	0	78"
"2025.04.22	14:15:00	99376.20	99384.71	99345.89	99345.89	900	0	78"
"2025.04.22	14:30:00	99345.83	99345.83	99295.37	99323.57	900	0	78"
"2025.04.22	14:45:00	99323.51	99323.51	99272.33	99297.53	900	0	78"
"2025.04.22	15:00:00	99297.47	99372.58	99283.79	99360.08	900	0	78"
"2025.04.22	15:15:00	99360.02	99397.01	99358.34	99375.43	900	0	78"
"2025.04.22	15:30:00	99375.37	99375.37	99321.43	99321.43	900	0	78"
"2025.04.22	15:45:00	99321.37	99368.78	99307.15	99356.60	900	0	78"
"2025.04.22	16:00:00	99356.54	99374.94	99339.06	99347.34	900	0	78"
"2025.04.22	16:15:00	99347.28	99347.28	99302.10	99320.49	900	0	78"
"2025.04.22	16:30:00	99320.43	99320.43	99282.19	99282.19	900	0	78"
"2025.04.22	16:45:00	99282.13	99299.91	99256.45	99271.71	900	0	78"
"2025.04.22	17:00:00	99271.65	99277.95	99235.47	99235.47	900	0	78"
"2025.04.22	17:15:00	99235.41	99322.29	99216.03	99312.09	900	0	78"
"2025.04.22	17:30:00	99312.03	99312.03	99268.83	99276.94	900	0	78"
"2025.04.22	17:45:00	99276.88	99306.37	99267.93	99291.25	900	0	78"
"2025.04.22	18:00:00	99291.19	99291.19	99252.20	99252.20	900	0	78"
"2025.04.22	18:15:00	99252.14	99252.14	99198.20	99198.20	900	0	78"
"2025.04.22	18:30:00	99198.14	99244.25	99178.64	99236.27	900	0	78"
"2025.04.22	18:45:00	99236.21	99236.21	99188.21	99194.89	900	0	78"
"2025.04.22	19:00:00	99194.83	99232.99	99184.99	99225.97	893	0	78"
"2025.04.22	19:15:00	99221.95	99221.95	99171.49	99171.49	842	0	78"
"2025.04.22	19:30:00	99171.43	99240.59	99159.73	99206.51	900	0	78"
"2025.04.22	19:45:00	99206.45	99207.03	99165.69	99165.69	900	0	78"
"2025.04.22	20:00:00	99165.63	99165.63	99116.31	99131.38	900	0	78"
"2025.04.22	20:15:00	99131.32	99131.32	99077.44	99077.44	899	0	78"
"2025.04.22	20:30:00	99077.38	99086.55	99057.28	99075.76	901	0	78"
"2025.04.22	20:45:00	99075.70	99075.70	99032.50	99062.35	900	0	78"
"2025.04.22	21:00:00	99062.29	99094.07	99044.73	99083.27	900	0	78"
"2025.04.22	21:15:00	99083.21	99083.21	99029.63	99055.18	900	0	78"
"2025.04.22	21:30:00	99055.12	99062.33	99016.19	99016.19	900	0	78"
"2025.04.22	21:45:00	99016.13	99016.13	98980.29	98980.29	900	0	78"
"2025.04.22	22:00:00	98980.23	98980.23	98935.77	98948.13	900	0	78"
"2025.04.22	22:15:00	98948.07	99001.43	98935.89	98987.85	900	0	78"
"2025.04.22	22:30:00	98987.79	99014.33	98956.65	98997.53	900	0	78"
"2025.04.22	22:45:00	98997.47	99016.30	98971.96	98971.96	900	0	78"
"2025.04.22	23:00:00	98971.90	98993.92	98953.90	98958.22	900	0	78"
"2025.04.22	23:15:00	98958.16	98980.40	98938.18	98954.18	900	0	78"
"2025.04.22	23:30:00	98954.12	99000.56	98939.78	98992.64	900	0	78"
"2025.04.22	23:45:00	98992.58	99057.88	98978.36	99024.28	900	0	78"
"2025.04.23	00:00:00	99024.22	99054.09	99020.92	99041.37	900	0	78"
"2025.04.23	00:15:00	99041.31	99041.31	98987.37	98987.37	900	0	78"
"2025.04.23	00:30:00	98987.31	99011.11	98971.69	98971.69	900	0	78"
"2025.04.23	00:45:00	98971.63	98971.63	98917.69	98917.69	900	0	78"
"2025.04.23	01:00:00	98917.63	98917.63	98888.83	98905.35	900	0	78"
"2025.04.23	01:15:00	98905.29	98949.11	98900.13	98902.85	900	0	78"
"2025.04.23	01:30:00	98902.79	98913.12	98862.35	98906.22	900	0	78"
"2025.04.23	01:45:00	98906.16	98921.30	98870.16	98907.44	900	0	78"
"2025.04.23	02:00:00	98907.38	98907.38	98853.44	98853.44	900	0	78"
"2025.04.23	02:15:00	98853.38	98874.58	98835.20	98839.18	899	0	78"
"2025.04.23	02:30:00	98839.12	98846.58	98805.52	98826.24	901	0	78"
"2025.04.23	02:45:00	98826.18	98869.14	98815.94	98865.33	900	0	78"
"2025.04.23	03:00:00	98865.27	98865.27	98811.33	98811.33	900	0	78"
"2025.04.23	03:15:00	98811.27	98811.27	98757.87	98801.30	900	0	78"
"2025.04.23	03:30:00	98801.24	98882.30	98794.10	98858.78	900	0	78"
"2025.04.23	03:45:00	98858.72	98858.72	98805.56	98821.31	900	0	78"
"2025.04.23	04:00:00	98821.25	98822.72	98794.67	98795.42	900	0	78"
"2025.04.23	04:15:00	98795.36	98795.36	98753.84	98758.55	900	0	78"
"2025.04.23	04:30:00	98758.49	98758.49	98715.53	98728.06	900	0	78"
"2025.04.23	04:45:00	98728.00	98744.51	98704.40	98731.49	900	0	78"
"2025.04.23	05:00:00	98731.43	98766.95	98720.45	98738.69	900	0	78"
"2025.04.23	05:15:00	98738.63	98785.00	98713.31	98773.30	900	0	78"
"2025.04.23	05:30:00	98773.24	98796.70	98750.14	98750.14	900	0	78"
"2025.04.23	05:45:00	98750.08	98757.06	98717.58	98717.58	900	0	78"
"2025.04.23	06:00:00	98717.52	98780.53	98687.58	98771.17	900	0	78"
"2025.04.23	06:15:00	98771.11	98771.11	98717.17	98717.17	900	0	78"
"2025.04.23	06:30:00	98717.11	98766.97	98702.59	98747.05	900	0	78"
"2025.04.23	06:45:00	98746.99	98778.60	98739.39	98766.18	900	0	78"
"2025.04.23	07:00:00	98766.12	98786.47	98735.16	98765.29	900	0	78"
"2025.04.23	07:15:00	98765.23	98765.23	98731.75	98749.49	900	0	78"
"2025.04.23	07:30:00	98749.43	98756.97	98717.87	98734.65	900	0	78"
"2025.04.23	07:45:00	98734.59	98782.77	98725.47	98765.37	900	0	78"
"2025.04.23	08:00:00	98765.31	98765.31	98711.37	98711.37	900	0	78"
"2025.04.23	08:15:00	98711.31	98711.31	98673.00	98673.00	900	0	78"
"2025.04.23	08:30:00	98672.94	98672.94	98638.44	98645.84	900	0	78"
"2025.04.23	08:45:00	98645.78	98646.53	98623.37	98623.37	900	0	78"
"2025.04.23	09:00:00	98623.31	98623.31	98590.01	98597.83	900	0	78"
"2025.04.23	09:15:00	98597.77	98599.84	98570.50	98591.75	900	0	78"
"2025.04.23	09:30:00	98591.69	98591.69	98539.19	98571.80	900	0	78"
"2025.04.23	09:45:00	98571.74	98575.73	98548.65	98548.65	900	0	78"
"2025.04.23	10:00:00	98548.59	98548.59	98494.65	98494.65	900	0	78"
"2025.04.23	10:15:00	98494.59	98507.71	98463.73	98471.90	900	0	78"
"2025.04.23	10:30:00	98471.84	98471.84	98417.90	98417.90	900	0	78"
"2025.04.23	10:45:00	98417.84	98417.84	98368.88	98379.11	900	0	78"
"2025.04.23	11:00:00	98379.05	98490.46	98370.89	98450.98	900	0	78"
"2025.04.23	11:15:00	98450.92	98459.51	98423.50	98455.37	900	0	78"
"2025.04.23	11:30:00	98455.31	98455.31	98416.67	98445.33	900	0	78"
"2025.04.23	11:45:00	98445.27	98454.06	98411.97	98433.48	900	0	78"
"2025.04.23	12:00:00	98433.42	98477.33	98431.98	98471.84	900	0	78"
"2025.04.23	12:15:00	98471.78	98506.90	98441.72	98496.94	900	0	78"
"2025.04.23	12:30:00	98496.88	98546.22	98488.78	98524.08	900	0	78"
"2025.04.23	12:45:00	98524.02	98572.49	98521.29	98572.25	900	0	78"
"2025.04.23	13:00:00	98572.19	98593.55	98550.23	98584.01	900	0	78"
"2025.04.23	13:15:00	98583.95	98593.04	98546.18	98546.18	900	0	78"
"2025.04.23	13:30:00	98546.12	98564.36	98520.20	98520.20	900	0	78"
"2025.04.23	13:45:00	98520.14	98520.14	98466.20	98466.20	900	0	78"
"2025.04.23	14:00:00	98466.14	98547.92	98453.96	98541.08	900	0	78"
"2025.04.23	14:15:00	98541.02	98541.02	98501.18	98502.07	900	0	78"
"2025.04.23	14:30:00	98502.01	98579.46	98498.23	98567.52	900	0	78"
"2025.04.23	14:45:00	98567.46	98567.46	98514.78	98526.78	900	0	78"
"2025.04.23	15:00:00	98526.72	98553.34	98506.26	98519.92	900	0	78"
"2025.04.23	15:15:00	98519.86	98549.32	98512.84	98545.72	900	0	78"
"2025.04.23	15:30:00	98545.66	98638.65	98513.50	98637.93	900	0	78"
"2025.04.23	15:45:00	98637.87	98686.03	98621.49	98671.03	900	0	78"
"2025.04.23	16:00:00	98670.97	98670.97	98617.03	98617.03	900	0	78"
"2025.04.23	16:15:00	98616.97	98623.76	98595.05	98623.10	900	0	78"
"2025.04.23	16:30:00	98623.04	98633.22	98600.94	98600.94	900	0	78"
"2025.04.23	16:45:00	98600.88	98634.09	98585.16	98617.59	900	0	78"
"2025.04.23	17:00:00	98617.53	98617.53	98582.30	98598.33	900	0	78"
"2025.04.23	17:15:00	98598.27	98658.97	98595.21	98635.63	900	0	78"
"2025.04.23	17:30:00	98635.57	98635.57	98581.63	98581.63	900	0	78"
"2025.04.23	17:45:00	98581.57	98604.03	98552.61	98567.41	900	0	78"
"2025.04.23	18:00:00	98567.35	98567.35	98521.81	98542.20	900	0	78"
"2025.04.23	18:15:00	98542.14	98542.14	98488.20	98488.20	900	0	78"
"2025.04.23	18:30:00	98488.14	98534.69	98469.36	98524.85	900	0	78"
"2025.04.23	18:45:00	98524.79	98524.79	98485.61	98515.81	900	0	78"
"2025.04.23	19:00:00	98515.75	98551.71	98515.15	98548.29	900	0	78"
"2025.04.23	19:15:00	98548.23	98566.99	98543.02	98543.02	900	0	78"
"2025.04.23	19:30:00	98542.96	98602.34	98540.20	98599.82	900	0	78"
"2025.04.23	19:45:00	98599.76	98646.03	98588.66	98625.78	900	0	78"
"2025.04.23	20:00:00	98625.72	98648.53	98609.94	98640.81	900	0	78"
"2025.04.23	20:15:00	98640.75	98656.55	98615.43	98641.51	900	0	78"
"2025.04.23	20:30:00	98641.45	98663.24	98627.47	98648.39	900	0	78"
"2025.04.23	20:45:00	98648.33	98689.69	98629.37	98665.45	900	0	78"
"2025.04.23	21:00:00	98665.39	98722.70	98649.76	98719.04	900	0	78"
"2025.04.23	21:15:00	98718.98	98761.25	98711.48	98740.60	900	0	78"
"2025.04.23	21:30:00	98740.54	98746.12	98719.66	98720.56	900	0	78"
"2025.04.23	21:45:00	98720.50	98745.13	98695.70	98736.13	900	0	78"
"2025.04.23	22:00:00	98736.07	98754.68	98722.28	98725.28	900	0	78"
"2025.04.23	22:15:00	98725.22	98833.65	98693.96	98828.37	900	0	78"
"2025.04.23	22:30:00	98828.31	98872.13	98822.25	98837.39	900	0	78"
"2025.04.23	22:45:00	98837.33	98872.40	98835.65	98843.54	900	0	78"
"2025.04.23	23:00:00	98843.48	98843.48	98799.38	98828.45	900	0	78"
"2025.04.23	23:15:00	98828.39	98856.83	98806.97	98806.97	900	0	78"
"2025.04.23	23:30:00	98806.91	98887.63	98805.23	98864.17	900	0	78"
"2025.04.23	23:45:00	98864.11	98963.56	98851.33	98940.52	900	0	78"
"2025.04.24	00:00:00	98940.46	99021.63	98933.80	99017.17	900	0	78"
"2025.04.24	00:15:00	99017.11	99027.96	98996.70	98996.70	900	0	78"
"2025.04.24	00:30:00	98996.64	99094.33	98996.10	99070.75	900	0	78"
"2025.04.24	00:45:00	99070.69	99075.42	99036.42	99051.72	900	0	78"
"2025.04.24	01:00:00	99051.66	99054.49	99029.38	99042.49	900	0	78"
"2025.04.24	01:15:00	99042.43	99129.70	99040.15	99126.46	900	0	78"
"2025.04.24	01:30:00	99126.40	99191.13	99126.22	99158.37	900	0	78"
"2025.04.24	01:45:00	99158.31	99198.35	99132.33	99187.61	900	0	78"
"2025.04.24	02:00:00	99187.55	99225.45	99177.53	99207.51	900	0	78"
"2025.04.24	02:15:00	99207.45	99207.45	99176.91	99179.54	900	0	78"
"2025.04.24	02:30:00	99179.48	99190.37	99141.77	99141.77	900	0	78"
"2025.04.24	02:45:00	99141.71	99141.71	99104.57	99122.71	900	0	78"
"2025.04.24	03:00:00	99122.65	99122.65	99082.03	99085.83	900	0	78"
"2025.04.24	03:15:00	99085.77	99098.92	99062.37	99074.02	900	0	78"
"2025.04.24	03:30:00	99073.96	99073.96	99020.02	99020.02	900	0	78"
"2025.04.24	03:45:00	99019.96	99066.40	99018.16	99032.38	900	0	78"
"2025.04.24	04:00:00	99032.32	99061.90	99021.46	99021.46	900	0	78"
"2025.04.24	04:15:00	99021.40	99021.40	98967.46	98967.46	900	0	78"
"2025.04.24	04:30:00	98967.40	98975.86	98939.46	98970.58	900	0	78"
"2025.04.24	04:45:00	98970.52	98970.52	98934.68	98934.68	900	0	78"
"2025.04.24	05:00:00	98934.62	98935.37	98893.85	98893.85	900	0	78"
"2025.04.24	05:15:00	98893.79	98893.79	98862.37	98862.37	900	0	78"
"2025.04.24	05:30:00	98862.31	98916.36	98844.31	98901.48	900	0	78"
"2025.04.24	05:45:00	98901.42	98901.42	98847.48	98847.48	900	0	78"
"2025.04.24	06:00:00	98847.42	98919.48	98826.06	98907.72	900	0	78"
"2025.04.24	06:15:00	98907.66	98907.66	98881.25	98881.25	900	0	78"
"2025.04.24	06:30:00	98881.19	98905.62	98868.47	98887.80	900	0	78"
"2025.04.24	06:45:00	98887.74	98908.11	98868.15	98885.34	900	0	78"
"2025.04.24	07:00:00	98885.28	98925.51	98863.20	98908.53	900	0	78"
"2025.04.24	07:15:00	98908.47	98978.25	98898.81	98974.35	900	0	78"
"2025.04.24	07:30:00	98974.29	98992.86	98958.37	98971.14	900	0	78"
"2025.04.24	07:45:00	98971.08	99035.37	98964.78	98998.35	900	0	78"
"2025.04.24	08:00:00	98998.29	99062.36	98975.07	99056.84	900	0	78"
"2025.04.24	08:15:00	99056.78	99108.87	99040.94	99106.77	900	0	78"
"2025.04.24	08:30:00	99106.71	99187.82	99103.17	99147.98	900	0	78"
"2025.04.24	08:45:00	99147.92	99167.41	99119.06	99142.39	900	0	78"
"2025.04.24	09:00:00	99142.33	99142.33	99088.39	99088.39	900	0	78"
"2025.04.24	09:15:00	99088.33	99111.34	99075.49	99080.20	900	0	78"
"2025.04.24	09:30:00	99080.14	99080.14	99029.38	99053.79	900	0	78"
"2025.04.24	09:45:00	99053.73	99159.55	99034.29	99150.73	900	0	78"
"2025.04.24	10:00:00	99150.67	99150.67	99111.85	99134.72	900	0	78"
"2025.04.24	10:15:00	99134.66	99249.71	99132.86	99218.63	900	0	78"
"2025.04.24	10:30:00	99218.57	99237.47	99183.83	99236.99	900	0	78"
"2025.04.24	10:45:00	99236.93	99357.81	99235.37	99356.73	900	0	78"
"2025.04.24	11:00:00	99356.67	99360.66	99318.21	99345.24	900	0	78"
"2025.04.24	11:15:00	99345.18	99374.35	99328.99	99328.99	900	0	78"
"2025.04.24	11:30:00	99328.93	99401.45	99328.39	99385.82	900	0	78"
"2025.04.24	11:45:00	99385.76	99406.92	99375.08	99380.10	900	0	78"
"2025.04.24	12:00:00	99380.04	99380.04	99326.46	99349.70	900	0	78"
"2025.04.24	12:15:00	99349.64	99349.64	99297.50	99332.28	900	0	78"
"2025.04.24	12:30:00	99332.22	99332.22	99296.52	99303.08	900	0	78"
"2025.04.24	12:45:00	99303.02	99303.02	99249.08	99249.08	900	0	78"
"2025.04.24	13:00:00	99249.02	99249.02	99198.32	99209.64	900	0	78"
"2025.04.24	13:15:00	99209.58	99282.00	99201.00	99276.78	900	0	78"
"2025.04.24	13:30:00	99276.72	99276.72	99235.08	99258.15	900	0	78"
"2025.04.24	13:45:00	99258.09	99301.33	99248.91	99280.57	900	0	78"
"2025.04.24	14:00:00	99280.51	99303.85	99263.95	99276.97	900	0	78"
"2025.04.24	14:15:00	99276.91	99355.57	99262.45	99341.47	900	0	78"
"2025.04.24	14:30:00	99341.41	99381.52	99334.87	99358.18	900	0	78"
"2025.04.24	14:45:00	99358.12	99418.03	99356.98	99397.87	900	0	78"
"2025.04.24	15:00:00	99397.81	99397.81	99347.29	99358.39	900	0	78"
"2025.04.24	15:15:00	99358.33	99358.33	99311.23	99322.97	900	0	78"
"2025.04.24	15:30:00	99322.91	99322.91	99282.57	99282.57	900	0	78"
"2025.04.24	15:45:00	99282.51	99309.54	99265.56	99265.56	900	0	78"
"2025.04.24	16:00:00	99265.50	99285.64	99235.32	99277.36	900	0	78"
"2025.04.24	16:15:00	99277.30	99320.19	99273.29	99308.61	900	0	78"
"2025.04.24	16:30:00	99308.55	99315.60	99278.19	99305.10	900	0	78"
"2025.04.24	16:45:00	99305.04	99305.04	99261.66	99275.62	900	0	78"
"2025.04.24	17:00:00	99275.56	99296.43	99258.88	99283.17	900	0	78"
"2025.04.24	17:15:00	99283.11	99283.11	99253.37	99253.37	900	0	78"
"2025.04.24	17:30:00	99253.31	99253.31	99199.37	99199.37	900	0	78"
"2025.04.24	17:45:00	99199.31	99203.88	99171.17	99191.46	900	0	78"
"2025.04.24	18:00:00	99191.40	99196.67	99160.32	99184.01	900	0	78"
"2025.04.24	18:15:00	99183.95	99208.53	99178.58	99188.02	900	0	78"
"2025.04.24	18:30:00	99187.96	99219.23	99162.10	99215.75	900	0	78"
"2025.04.24	18:45:00	99215.69	99215.69	99161.75	99161.75	900	0	78"
"2025.04.24	19:00:00	99161.69	99178.23	99149.53	99149.53	900	0	78"
"2025.04.24	19:15:00	99149.47	99149.47	99095.53	99095.53	900	0	78"
"2025.04.24	19:30:00	99095.47	99107.96	99055.16	99055.16	900	0	78"
"2025.04.24	19:45:00	99055.10	99067.66	99036.28	99048.69	900	0	78"
"2025.04.24	20:00:00	99048.63	99107.38	99042.87	99089.02	900	0	78"
"2025.04.24	20:15:00	99088.96	99088.96	99043.60	99059.36	900	0	78"
"2025.04.24	20:30:00	99059.30	99079.32	99035.30	99057.54	900	0	78"
"2025.04.24	20:45:00	99057.48	99089.24	99035.87	99078.20	900	0	78"
"2025.04.24	21:00:00	99078.14	99130.39	99071.72	99111.97	900	0	78"
"2025.04.24	21:15:00	99111.91	99113.42	99089.54	99089.54	900	0	78"
"2025.04.24	21:30:00	99089.48	99089.48	99035.54	99035.54	900	0	78"
"2025.04.24	21:45:00	99035.48	99063.09	99024.50	99054.39	900	0	78"
"2025.04.24	22:00:00	99054.33	99054.33	99000.39	99000.39	900	0	78"
"2025.04.24	22:15:00	99000.33	99034.36	98975.79	99034.24	900	0	78"
"2025.04.24	22:30:00	99034.18	99034.18	98980.24	98980.24	900	0	78"
"2025.04.24	22:45:00	98980.18	98980.18	98926.24	98926.24	900	0	78"
"2025.04.24	23:00:00	98926.18	98957.16	98906.26	98938.56	900	0	78"
"2025.04.24	23:15:00	98938.50	99037.06	98932.02	99013.84	900	0	78"
"2025.04.24	23:30:00	99013.78	99023.06	98994.76	98994.76	900	0	78"
"2025.04.24	23:45:00	98994.70	98994.70	98958.37	98958.37	900	0	78"
"2025.04.25	00:00:00	98958.31	98997.53	98922.01	98992.55	900	0	78"
"2025.04.25	00:15:00	98992.49	99003.69	98971.10	98997.33	900	0	78"
"2025.04.25	00:30:00	98997.27	99077.12	98992.83	99073.22	900	0	78"
"2025.04.25	00:45:00	99073.16	99073.16	99019.22	99019.22	900	0	78"
"2025.04.25	01:00:00	99019.16	99024.36	98972.30	99023.16	900	0	78"
"2025.04.25	01:15:00	99023.10	99049.34	98999.46	99027.08	900	0	78"
"2025.04.25	01:30:00	99027.02	99096.08	99021.02	99075.26	900	0	78"
"2025.04.25	01:45:00	99075.20	99121.46	99061.24	99110.06	900	0	78"
"2025.04.25	02:00:00	99110.00	99110.00	99056.06	99056.06	900	0	78"
"2025.04.25	02:15:00	99056.00	99094.74	99045.56	99066.12	900	0	78"
"2025.04.25	02:30:00	99066.06	99066.06	99035.04	99037.81	900	0	78"
"2025.04.25	02:45:00	99037.75	99070.05	99015.23	99061.59	900	0	78"
"2025.04.25	03:00:00	99061.53	99087.01	99040.90	99080.77	900	0	78"
"2025.04.25	03:15:00	99080.71	99154.49	99079.87	99117.83	900	0	78"
"2025.04.25	03:30:00	99117.77	99153.03	99096.89	99140.43	900	0	78"
"2025.04.25	03:45:00	99140.37	99167.47	99122.01	99154.09	900	0	78"
"2025.04.25	04:00:00	99154.03	99154.03	99115.58	99115.58	900	0	78"
"2025.04.25	04:15:00	99115.52	99135.17	99083.90	99132.47	900	0	78"
"2025.04.25	04:30:00	99132.41	99163.40	99125.96	99147.06	900	0	78"
"2025.04.25	04:45:00	99147.00	99147.00	99093.06	99093.06	900	0	78"
"2025.04.25	05:00:00	99093.00	99182.99	99082.86	99175.43	900	0	78"
"2025.04.25	05:15:00	99175.37	99288.72	99174.41	99262.38	900	0	78"
"2025.04.25	05:30:00	99262.32	99285.94	99242.26	99242.26	900	0	78"
"2025.04.25	05:45:00	99242.20	99264.11	99203.68	99250.85	900	0	78"
"2025.04.25	06:00:00	99250.79	99256.92	99224.44	99247.26	900	0	78"
"2025.04.25	06:15:00	99247.20	99289.50	99243.00	99274.86	900	0	78"
"2025.04.25	06:30:00	99274.80	99342.68	99261.72	99328.16	900	0	78"
"2025.04.25	06:45:00	99328.10	99345.35	99302.84	99320.51	900	0	78"
"2025.04.25	07:00:00	99320.45	99353.10	99319.25	99323.22	900	0	78"
"2025.04.25	07:15:00	99323.16	99385.18	99322.02	99382.00	900	0	78"
"2025.04.25	07:30:00	99381.94	99396.19	99365.71	99375.11	900	0	78"
"2025.04.25	07:45:00	99375.05	99375.05	99321.11	99321.11	900	0	78"
"2025.04.25	08:00:00	99321.05	99321.05	99267.11	99267.11	900	0	78"
"2025.04.25	08:15:00	99267.05	99267.05	99234.68	99255.18	900	0	78"
"2025.04.25	08:30:00	99255.12	99272.71	99224.35	99224.35	731	0	78"
"2025.04.25	08:45:00	99224.29	99237.89	99195.89	99195.89	900	0	78"
"2025.04.25	09:00:00	99195.83	99195.83	99146.69	99172.24	900	0	78"
"2025.04.25	09:15:00	99172.18	99242.37	99151.78	99233.01	900	0	78"
"2025.04.25	09:30:00	99232.95	99245.67	99209.31	99226.64	900	0	78"
"2025.04.25	09:45:00	99226.58	99288.89	99219.32	99265.49	900	0	78"
"2025.04.25	10:00:00	99265.43	99277.66	99233.57	99265.84	900	0	78"
"2025.04.25	10:15:00	99265.78	99287.71	99244.15	99266.39	900	0	78"
"2025.04.25	10:30:00	99266.33	99277.58	99244.67	99265.34	900	0	78"
"2025.04.25	10:45:00	99265.28	99292.86	99251.97	99274.80	900	0	78"
"2025.04.25	11:00:00	99274.74	99274.74	99222.12	99235.79	900	0	78"
"2025.04.25	11:15:00	99235.73	99235.73	99195.19	99195.19	900	0	78"
"2025.04.25	11:30:00	99195.13	99195.13	99141.19	99141.19	900	0	78"
"2025.04.25	11:45:00	99141.13	99155.18	99116.42	99116.42	900	0	78"
"2025.04.25	12:00:00	99116.36	99129.40	99090.64	99090.64	900	0	78"
"2025.04.25	12:15:00	99090.58	99090.58	99049.60	99049.60	900	0	78"
